packets,bytes,duration,avg_pkt_size,throughput,class_encoded,class
-0.07985947630031921,-0.058741619885834956,0.054827993922161235,3.931905172560098,-0.03149514526365893,1,instant-message
-0.06193303399561903,-0.06393421978426225,-0.3677120789152632,-0.039006461166594765,-0.031032058770680195,3,network-storage
-0.08407746272495456,-0.07347865165043387,-0.37820419144047457,-0.5971802320748563,-0.03142459568938321,6,web-browsing
-0.0672055170264132,-0.07001691838481566,0.30493085278393134,-0.4589606744775967,-0.031512748479055476,1,instant-message
-0.0851319593311134,-0.07361591988401477,-0.37999391916687897,-0.6012857634886363,-0.03151185860886964,0,game
-0.06931451023873086,-0.06630424162968239,-0.36895003735883,0.03481500993390024,-0.03110777947326398,3,network-storage
1.3321114793463604,4.178063857749991,-0.3399655709815907,5.19522704509551,0.032816386066618165,4,network-transmission
-0.0851319593311134,-0.07359018209021835,-0.37999391916687897,-0.5520193865232764,-0.0315110476573832,5,video
-0.07775048308800155,-0.06274599163732764,-0.14469664193351864,1.7768433079434203,-0.031487727167793224,3,network-storage
-0.0851319593311134,-0.07361591988401477,-0.37999391916687897,-0.6012857634886363,-0.03151185860886964,0,game
-0.06298753060177786,-0.05718233854500197,2.5046582942654996,0.585586045222305,-0.031512570262007794,2,mail
-0.0851319593311134,-0.07363093359706267,-0.37999391916687897,-0.6300244833850962,-0.0315123316639034,1,instant-message
-0.0851319593311134,-0.07359018209021835,-0.37999391916687897,-0.5520193865232764,-0.0315110476573832,0,game
-0.07880497969416038,-0.06907534409509672,-0.37677099451560553,0.42216456751794584,-0.030637793436965363,2,mail
-0.07985947630031921,-0.07289955129001446,0.48675270019646094,-0.5848636378335164,-0.03151545503048229,2,mail
-0.07775048308800155,-0.0712008568994509,0.13823276978813445,-0.24615729619666754,-0.03151307062384261,6,web-browsing
-0.0851319593311134,-0.07361591988401477,-0.37999391916687897,-0.6012857634886363,-0.03151185860886964,1,instant-message
-0.0851319593311134,-0.07260571147750536,-0.37999391916687897,1.332419532401737,-0.03148002876302653,4,network-transmission
-0.0819684695126369,-0.07319124628637387,0.3560608258507975,-0.5889691692472964,-0.03151558966844686,6,web-browsing
-0.0851319593311134,-0.07361591988401477,-0.37999391916687897,-0.6012857634886363,-0.03151185860886964,2,mail
-0.08407746272495456,-0.07348294128273328,-0.37409090088845093,-0.6012857634886363,-0.03148876118793739,2,mail
-0.08407746272495456,-0.07344862422433805,-0.18767534593431537,-0.5684415121783964,-0.03151510289670756,5,video
-0.0851319593311134,-0.07361591988401477,-0.37999391916687897,-0.6012857634886363,-0.03151185860886964,4,network-transmission
-0.0851319593311134,-0.07356658911257163,-0.37999391916687897,-0.5068585409716966,-0.03151030428518728,6,web-browsing
-0.0851319593311134,-0.07361591988401477,-0.37999391916687897,-0.6012857634886363,-0.03151185860886964,6,web-browsing
-0.0672055170264132,-0.06495086263922076,-0.36895689963487854,0.07977628104175466,-0.0310332594416008,3,network-storage
-0.07985947630031921,-0.06826460359050955,-0.3799677194966993,0.8938119263629086,0.09526329549866865,4,network-transmission
-0.07669598648184271,-0.07175207464992417,0.7790717430910474,-0.43113429489531024,-0.031515005114299444,6,web-browsing
-0.052442564540189515,-0.04199275057281604,0.2740274864252565,1.0437493548703318,-0.031486640938674426,1,instant-message
-0.0851319593311134,-0.07358589245791894,-0.37999391916687897,-0.5438083236957165,-0.03151091249880212,1,instant-message
-0.0851319593311134,-0.07361591988401477,-0.37999391916687897,-0.6012857634886363,-0.03151185860886964,0,game
-0.07142350345104855,-0.06975525081455208,0.8704995960932086,-0.3097930331102573,-0.03151411427834072,3,network-storage
-0.0851319593311134,-0.07339500382059551,-0.37999391916687897,-0.17841602786929778,-0.03150489794194429,3,network-storage
-0.0851319593311134,-0.07356229948027222,-0.37999391916687897,-0.4986474781441367,-0.03151016912660621,6,web-browsing
0.35775661525559715,-0.0195708425438367,0.7255618481134799,-0.6094968263161963,-0.03148636836143997,1,instant-message
-0.0851319593311134,-0.07361591988401477,-0.37999391916687897,-0.6012857634886363,-0.03151185860886964,0,game
-0.0851319593311134,-0.07354943058337401,-0.37999391916687897,-0.47401428966145676,-0.031509763650862985,0,game
-0.06931451023873086,-0.0667332048596227,-0.3705279379646328,-0.016504132738349577,-0.031067170336569336,3,network-storage
-0.0851319593311134,-0.07359018209021835,-0.37999391916687897,-0.5520193865232764,-0.0315110476573832,0,game
-0.0851319593311134,-0.07359232690636805,-0.37999391916687897,-0.5561249179370564,-0.03151111523667373,2,mail
-0.0851319593311134,-0.07359876135481715,-0.37999391916687897,-0.5684415121783964,-0.031511317974545344,2,mail
-0.06931451023873086,-0.060247280822925395,0.6268893922543725,0.7594413044660677,-0.03150792713821544,2,mail
0.6445796921308002,0.23325579555067516,4.924922622419217,-0.007838010557657005,-0.03148099836645556,5,video
-0.07142350345104855,-0.06655732993534717,5.390515211974599,0.1274460624573112,-0.03151529372292632,5,video
-0.07564148987568388,-0.07120729134789999,-0.37890029918507234,-0.3693232386100671,-0.030108493083416295,2,mail
-0.08407746272495456,-0.07348294128273328,0.483068811282107,-0.6012857634886363,-0.031515861889957045,6,web-browsing
-0.0851319593311134,-0.07261000110980477,-0.37999391916687897,1.324208469574177,-0.03148016392160761,4,network-transmission
-0.0851319593311134,-0.07343361051129013,-0.37999391916687897,-0.2523155933173375,-0.031506114369173964,1,instant-message
-0.0851319593311134,-0.07359018209021835,-0.37999391916687897,-0.5520193865232764,-0.0315110476573832,5,video
0.3440481593755323,1.1435179143001357,-0.13724574790975788,4.855076173771905,-0.028478988746291217,3,network-storage
-0.0851319593311134,-0.07361591988401477,-0.37999391916687897,-0.6012857634886363,-0.03151185860886964,1,instant-message
-0.0819684695126369,-0.07328347338081104,-0.09213401015951278,-0.6331036319454312,-0.03151506927811567,6,web-browsing
-0.07985947630031921,-0.07285022051857133,-0.37797867821189945,-0.5691257674140264,-0.03124596341676425,5,video
-0.07353249666336621,-0.07082765888940283,-0.31277377330620504,-0.389850895678967,-0.03148972819952356,5,video
-0.07564148987568388,-0.06190307889049494,0.8717052806950792,1.4116562886876904,-0.031510316756070564,4,network-transmission
-0.08407746272495456,-0.07348294128273328,-0.37082297739059594,-0.6012857634886363,-0.031498484609127235,3,network-storage
-0.0819684695126369,-0.07311403290498461,-0.24486728450830775,-0.5520193865232764,-0.03151320298716407,2,mail
-0.07564148987568388,-0.06643936504711359,-0.35810281646465353,0.5433363946732238,-0.03131381854247837,6,web-browsing
0.3598656084679148,1.2414373507986074,-0.37141494000457487,5.0956680363983535,0.06133251133497307,3,network-storage
-0.08091397290647805,-0.0729553165099067,-0.09112421758904406,-0.5520193865232764,-0.03151438467811377,6,web-browsing
-0.0851319593311134,-0.07359018209021835,-0.37999391916687897,-0.5520193865232764,-0.0315110476573832,5,video
-0.08302296611879573,-0.07327274930006253,-0.32202802349815846,-0.5520193865232764,-0.03151107351417219,2,mail
-0.05138806793403068,-0.06102155945296763,5.313389130362102,-0.11757951691964891,-0.03151469461195737,0,game
-0.08091397290647805,-0.07155046193185223,1.4659341373114478,-0.014194771318098336,-0.031515327213657324,0,game
-0.08302296611879573,-0.07329848709385894,1.2323857793673743,-0.5684415121783964,-0.03151587933843606,6,web-browsing
-0.05349706114634835,-0.06766834470089254,-0.3691959259728714,-0.48037124152795485,-0.031174994161423244,3,network-storage
-0.0851319593311134,-0.07363093359706267,-0.37999391916687897,-0.6300244833850962,-0.0315123316639034,1,instant-message
-0.08091397290647805,-0.07304110915589476,-0.09123395633963521,-0.5848636378335164,-0.03151456398947981,6,web-browsing
-0.0851319593311134,-0.07361591988401477,-0.37999391916687897,-0.6012857634886363,-0.03151185860886964,4,network-transmission
11.807480764928224,1.3777339826636879,0.3970494890195827,-0.6094968263161963,-0.030384716286586743,5,video
-0.07880497969416038,-0.07168558534928343,-0.37760083014387164,-0.29161139399208885,-0.03099385700623619,2,mail
-0.07247800005720738,-0.06337871240148957,5.390515557971711,0.671113164674407,-0.03151496010637967,5,video
-0.0851319593311134,-0.07359018209021835,-0.37999391916687897,-0.5520193865232764,-0.0315110476573832,5,video
-0.0851319593311134,-0.07359018209021835,-0.37999391916687897,-0.5520193865232764,-0.0315110476573832,5,video
-0.07353249666336621,-0.05704507031142108,-0.22616892782039166,1.8086611764002152,-0.03145028082703252,0,game
-0.0851319593311134,-0.07361591988401477,-0.37999391916687897,-0.6012857634886363,-0.03151185860886964,0,game
-0.08091397290647805,-0.07310545364038581,-0.37803371097471994,-0.6094968263161963,-0.03131724107652484,6,web-browsing
-0.08407746272495456,-0.07349152054733207,-0.08993506396028733,-0.6094968263161963,-0.031515511111207165,1,instant-message
-0.04717008150939534,0.03161305005263958,0.46541407799335827,4.5949854826550585,-0.03144056694748014,1,instant-message
-0.07247800005720738,-0.06476211881804703,-0.32748666615280536,0.4674156445291693,-0.03141238921307988,2,mail
0.010827231829340565,0.036170784370755237,-0.3627493462319775,1.4311754130397274,-0.027655521930175217,1,instant-message
-0.08407746272495456,-0.07348294128273328,-0.37533258841199935,-0.6012857634886363,-0.03148149237402611,0,game
-0.07036900684488971,-0.0657272860854127,-0.3525496012661446,0.16781712135948096,-0.031339024277230655,4,network-transmission
2.031242729229668,0.23067343690643458,-0.3432051996045341,-0.565632249149246,-0.02650434506221361,4,network-transmission
-0.0672055170264132,-0.06513531682809509,-0.36718303010942666,0.060160964287028086,-0.031108829527424494,4,network-transmission
-0.0851319593311134,-0.07359018209021835,-0.37999391916687897,-0.5520193865232764,-0.0315110476573832,5,video
-0.07669598648184271,-0.07027429632277984,-0.3728569598557921,-0.11683305666259798,-0.031221188844658423,4,network-transmission
-0.0851319593311134,-0.07358160282561954,-0.37999391916687897,-0.5355972608681565,-0.03151077734022104,1,instant-message
-0.08091397290647805,-0.07304110915589476,-0.09074487020019893,-0.5848636378335164,-0.03151456649965467,6,web-browsing
-0.07353249666336621,-0.07171775759152894,0.8085927548782099,-0.5318338570721916,-0.03151501354306918,1,instant-message
-0.0851319593311134,-0.07361591988401477,-0.37999391916687897,-0.6012857634886363,-0.03151185860886964,1,instant-message
-0.06826001363257203,-0.06058401695842853,-0.37145826653178327,0.6265096310794489,-0.030581926208236403,4,network-transmission
-0.05455155775250718,-0.009350793590509115,0.7746285250709649,3.2531239788151405,-0.03148226876040632,6,web-browsing
-0.0819684695126369,-0.07298105430370312,-0.15047085317608902,-0.4883836496096867,-0.03151402238098269,0,game
-0.0819684695126369,-0.07205663854318178,-0.3592676734073449,-0.04601263977489323,-0.0314665981081125,2,mail
-0.07880497969416038,-0.07082980370555253,-0.37722601916160203,-0.057596103406629545,-0.030877312626515056,5,video
-0.06931451023873086,-0.05970249752090122,-0.37785731011394313,0.824616615659825,-0.02753439447978019,1,instant-message
-0.0640420272079367,-0.05398870729809646,-0.368427370277498,0.9453265705310526,-0.030481357052550624,3,network-storage
-0.0851319593311134,-0.07260356666135566,-0.37999391916687897,1.3365250638155168,-0.03147996118373599,4,network-transmission
-0.0851319593311134,-0.07361591988401477,-0.37999391916687897,-0.6012857634886363,-0.03151185860886964,1,instant-message
-0.0851319593311134,-0.07260571147750536,-0.37999391916687897,1.332419532401737,-0.03148002876302653,4,network-transmission
-0.07880497969416038,-0.06454763720307688,-0.37863907136574604,1.6602755410164531,-0.0274028433094384,6,web-browsing
-0.08302296611879573,-0.07316121886027804,-0.37903896713861324,-0.4808568420177568,-0.03114332860525244,4,network-transmission
-0.07247800005720738,-0.057922300116648985,0.2472804488148873,1.474534081340275,-0.031500767461916344,6,web-browsing
-0.0851319593311134,-0.07354943058337401,-0.37999391916687897,-0.47401428966145676,-0.031509763650862985,0,game
-0.0851319593311134,-0.07361591988401477,-0.37999391916687897,-0.6012857634886363,-0.03151185860886964,4,network-transmission
-0.0851319593311134,-0.07361591988401477,-0.37999391916687897,-0.6012857634886363,-0.03151185860886964,0,game
-0.0851319593311134,-0.07361591988401477,-0.37999391916687897,-0.6012857634886363,-0.03151185860886964,1,instant-message
-0.08091397290647805,-0.07304110915589476,-0.0911884192753244,-0.5848636378335164,-0.03151456422355217,2,mail
-0.07142350345104855,-0.06572085163696359,-0.367632768688439,0.24181443755546783,-0.031122702713174077,4,network-transmission
-0.07880497969416038,-0.07210811413077461,-0.37888440253999633,-0.4071527780656113,-0.030620392571917805,1,instant-message
-0.0851319593311134,-0.07361591988401477,-0.37999391916687897,-0.6012857634886363,-0.03151185860886964,0,game
-0.0851319593311134,-0.07359018209021835,-0.37999391916687897,-0.5520193865232764,-0.0315110476573832,5,video
-0.07775048308800155,-0.07119871208330118,1.0654864990511295,-0.24564410476994503,-0.031514980003448836,1,instant-message
-0.06509652381409553,-0.06868713237200075,1.9312448929972958,-0.3713760043169571,-0.03151472210575073,5,video
-0.05771504757098369,-0.04471452226678723,-0.28271710032396036,1.2025630943510666,-0.03133527839687964,4,network-transmission
-0.0851319593311134,-0.07361591988401477,-0.37999391916687897,-0.6012857634886363,-0.03151185860886964,2,mail
-0.07880497969416038,-0.07245771916317596,-0.37316180253325315,-0.5027530095579167,-0.0314015882417239,0,game
-0.07142350345104855,-0.06440607933719658,-0.32747622857326936,0.42157806303026335,-0.03140830384198924,2,mail
-0.07247800005720738,-0.07046304014395358,-0.3775484500255741,-0.37200762453446173,-0.0307022625986809,1,instant-message
-0.07985947630031921,-0.06984962272513895,-0.37862238661613784,0.38814730723234026,-0.029794174573249215,0,game
-0.06826001363257203,-0.06697127945223956,-0.07830098796794142,-0.0926828718756568,-0.03150244236579777,3,network-storage
-0.07669598648184271,-0.0712180154286485,-0.37602100733189286,-0.3175479257807306,-0.031130226801806212,1,instant-message
-0.07247800005720738,-0.06748603532816791,-0.3701877266935322,0.06633680641373983,-0.03112924000201007,3,network-storage
-0.07775048308800155,-0.06942065949519866,-0.08737668442820076,0.17979158798300598,-0.031507090033991034,2,mail
-0.0851319593311134,-0.07358589245791894,-0.37999391916687897,-0.5438083236957165,-0.03151091249880212,2,mail
-0.0851319593311134,-0.07361591988401477,-0.37999391916687897,-0.6012857634886363,-0.03151185860886964,0,game
-0.07880497969416038,-0.07161695123249298,-0.3777442651687291,-0.27284325038623747,-0.030942085054176217,2,mail
-0.08091397290647805,-0.07195154255184641,-0.37980617728966337,-0.16774164619346982,-0.025717804901423245,6,web-browsing
-0.0851319593311134,-0.07360734061941596,-0.37999391916687897,-0.5848636378335164,-0.03151158829170749,0,game
-0.0851319593311134,-0.07359232690636805,-0.37999391916687897,-0.5561249179370564,-0.03151111523667373,4,network-transmission
